Timestamp,Sex,University,collage,Hour_fees,Grade,Year,Absence,teacher_interest,external_sources,Friends,Friends_Absence,Teams,University_Activities,Family_Issues
11/9/2023 12:15,M,JUST,Engineering,(45 - 80) JD,C,5,Yes,No,Yes,Yes,Yes,No,No,No
11/9/2023 12:24,F,JUST,Medicine,(80+) JD,B,2,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 12:32,M,HU,Medicine,(80+) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 12:32,M,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 12:33,F,JUST,Pharmacy,(80+) JD,A,1,No,No,No,Yes,Yes,No,No,Yes
11/9/2023 12:34,F,ASU,Information Technology,(45 - 80) JD,A,1,Yes,No,No,Yes,Yes,No,Yes,No
11/9/2023 12:34,F,JU,Science,(10 - 40) JD,B,2,Yes,No,No,No,Yes,Yes,Yes,Yes
11/9/2023 12:36,F,YU,Medicine,(80+) JD,A,2,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 12:36,M,JUST,Engineering,(10 - 40) JD,A,1,No,No,No,Yes,No,No,No,No
11/9/2023 12:37,F,AAB,Foreign Languages,(10 - 40) JD,A,2,Yes,Yes,No,No,Yes,Yes,No,No
11/9/2023 12:38,M,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 12:40,F,ZU,Dentistry,(80+) JD,A,2,No,Yes,No,No,No,Yes,No,No
11/9/2023 12:41,F,HU,Engineering,(10 - 40) JD,B,1,Yes,No,Yes,No,Yes,No,No,No
11/9/2023 12:42,M,HU,Information Technology,(45 - 80) JD,A,2,No,Yes,No,No,No,Yes,No,No
11/9/2023 12:43,M,HU,Childhood,(10 - 40) JD,B,1,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 12:43,F,HU,Nursing,(10 - 40) JD,A,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 12:45,M,HU,Business,(10 - 40) JD,B,3,No,Yes,No,No,Yes,No,No,No
11/9/2023 12:46,M,HU,Engineering,(10 - 40) JD,A,1,No,No,No,No,Yes,No,Yes,No
11/9/2023 12:46,M,HU,Business,(10 - 40) JD,A,2,No,No,No,Yes,No,No,No,No
11/9/2023 12:52,M,esrs.unrwa,Business,(10 - 40) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 12:57,M,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 13:01,F,HU,Engineering,(10 - 40) JD,B,1,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:02,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 13:04,M,HU,Engineering,(45 - 80) JD,B,1,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 13:05,F,JUST,Information Technology,(10 - 40) JD,C,4,Yes,Yes,No,No,Yes,No,Yes,No
11/9/2023 13:06,F,HU,Educational Sciences,(10 - 40) JD,A,5,No,Yes,Yes,Yes,No,No,No,No
11/9/2023 13:07,M,MU,Medicine,(45 - 80) JD,C,2,Yes,No,No,Yes,Yes,No,No,No
11/9/2023 13:08,F,AUM,Business,(45 - 80) JD,B,1,No,Yes,No,No,Yes,No,No,No
11/9/2023 13:11,F,HU,Educational Sciences,(80+) JD,B,5,No,No,No,No,No,No,No,No
11/9/2023 13:13,M,JUST,Medicine,(80+) JD,A,5,Yes,Yes,No,No,Yes,Yes,Yes,No
11/9/2023 13:14,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 13:17,M,MU,Medicine,(45 - 80) JD,A,3,Yes,No,No,No,Yes,No,No,Yes
11/9/2023 13:17,M,MU,Medicine,(45 - 80) JD,A,3,Yes,No,No,No,Yes,No,No,No
11/9/2023 13:17,F,MU,Medicine,(45 - 80) JD,A,3,No,Yes,No,Yes,No,No,No,No
11/9/2023 13:18,F,HU,Business,(10 - 40) JD,C,4,No,No,Yes,No,No,No,No,No
11/9/2023 13:19,M,MU,Medicine,(45 - 80) JD,C,2,No,Yes,No,Yes,Yes,No,No,No
11/9/2023 13:20,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:20,F,HU,Educational Sciences,(10 - 40) JD,B,3,No,Yes,No,Yes,No,No,No,No
11/9/2023 13:20,F,MU,Medicine,(45 - 80) JD,B,3,Yes,No,Yes,No,Yes,No,No,No
11/9/2023 13:21,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:21,F,MU,Medicine,(45 - 80) JD,B,3,No,Yes,No,Yes,Yes,No,No,No
11/9/2023 13:22,F,MU,Medicine,(45 - 80) JD,C,3,Yes,No,No,Yes,Yes,No,No,Yes
11/9/2023 13:22,F,MU,Medicine,(45 - 80) JD,C,3,Yes,No,No,Yes,Yes,No,No,Yes
11/9/2023 13:24,F,MU,Medicine,(45 - 80) JD,A,3,Yes,No,No,No,Yes,No,No,No
11/9/2023 13:25,F,MU,Medicine,(10 - 40) JD,C,3,No,Yes,No,No,No,No,No,Yes
11/9/2023 13:25,F,HU,Information Technology,(45 - 80) JD,B,2,No,Yes,No,No,No,No,No,No
11/9/2023 13:25,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:26,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,No,No,No,Yes,Yes
11/9/2023 13:26,M,MU,Medicine,(80+) JD,C,3,No,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 13:26,M,MU,Medicine,(45 - 80) JD,B,3,Yes,No,Yes,No,Yes,Yes,Yes,No
11/9/2023 13:27,M,MU,Medicine,(45 - 80) JD,A,1,No,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 13:27,M,MU,Medicine,(10 - 40) JD,B,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 13:28,F,MU,Medicine,(45 - 80) JD,D,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:29,M,BAUM,Engineering,(10 - 40) JD,B,3,Yes,No,Yes,Yes,Yes,Yes,No,No
11/9/2023 13:30,M,MU,Medicine,(80+) JD,B,3,Yes,No,No,No,No,No,No,No
11/9/2023 13:31,M,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:31,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:31,M,BAUM,Engineering,(10 - 40) JD,A,3,No,No,No,Yes,Yes,No,Yes,No
11/9/2023 13:31,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:32,M,MU,Medicine,(45 - 80) JD,B,3,Yes,No,Yes,No,Yes,Yes,Yes,No
11/9/2023 13:33,M,MU,Medicine,(10 - 40) JD,C,3,Yes,No,Yes,Yes,No,No,Yes,No
11/9/2023 13:33,M,MU,Medicine,(80+) JD,A,3,No,No,Yes,No,Yes,No,No,No
11/9/2023 13:34,F,MU,Medicine,(45 - 80) JD,A,3,No,Yes,No,Yes,No,Yes,No,No
11/9/2023 13:35,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 13:35,M,MU,Medicine,(80+) JD,B,3,No,No,No,No,Yes,No,No,No
11/9/2023 13:36,F,YU,Engineering,(10 - 40) JD,A,1,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 13:36,F,MU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 13:38,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:38,M,HU,Business,(10 - 40) JD,C,2,Yes,No,No,Yes,Yes,No,Yes,Yes
11/9/2023 13:39,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,No,No,No,Yes
11/9/2023 13:40,F,YU,Business,(10 - 40) JD,A,1,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 13:40,F,HU,Childhood,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 13:40,M,HU,Business,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 13:40,F,INU,Science,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,No,Yes,No
11/9/2023 13:40,M,HU,Science,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,Yes
11/9/2023 13:41,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 13:43,F,HU,Childhood,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 13:44,M,esrs.unrwa,Business,(10 - 40) JD,B,2,No,Yes,No,No,No,Yes,Yes,No
11/9/2023 13:44,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 13:45,F,JUST,Engineering,(45 - 80) JD,A,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 13:45,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:46,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 13:47,M,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:48,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 13:48,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 13:48,M,MU,Medicine,(80+) JD,B,3,No,No,No,No,Yes,No,No,No
11/9/2023 13:49,F,WISE,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 13:49,M,MU,Medicine,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 13:49,M,JUST,Engineering,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 13:50,F,MU,Medicine,(45 - 80) JD,B,3,No,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:51,F,HU,Tourism,(10 - 40) JD,B,1,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 13:52,F,MU,Medicine,(45 - 80) JD,A,5,No,No,No,No,Yes,No,No,No
11/9/2023 13:54,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:55,M,MU,Medicine,(80+) JD,B,3,Yes,No,No,Yes,Yes,No,No,Yes
11/9/2023 13:55,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 13:55,M,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 13:56,F,MU,Medicine,(45 - 80) JD,A,3,No,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 13:57,F,MU,Medicine,(80+) JD,C,3,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 13:57,F,MU,Medicine,(80+) JD,A,3,Yes,No,No,Yes,Yes,No,No,No
11/9/2023 13:57,F,YU,Childhood,(10 - 40) JD,D,4,No,Yes,No,No,No,No,No,No
11/9/2023 13:58,F,MU,Medicine,(80+) JD,B,3,No,Yes,Yes,No,Yes,No,No,Yes
11/9/2023 14:00,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 14:01,M,HU,Science,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 14:02,F,JUST,Engineering,(80+) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 14:05,F,MU,Medicine,(45 - 80) JD,B,3,No,No,No,No,No,No,No,No
11/9/2023 14:06,M,MU,Medicine,(80+) JD,B,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No
11/9/2023 14:07,F,JUST,Engineering,(10 - 40) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 14:08,F,MU,Medicine,(80+) JD,A,3,Yes,Yes,Yes,No,Yes,No,Yes,No
11/9/2023 14:09,F,HU,Science,(10 - 40) JD,B,3,Yes,No,No,No,Yes,No,No,No
11/9/2023 14:09,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:11,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:11,F,HU,Childhood,(10 - 40) JD,B,2,Yes,Yes,No,Yes,Yes,Yes,No,Yes
11/9/2023 14:11,F,JU,Business,(45 - 80) JD,C,2,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 14:12,F,MU,Medicine,(80+) JD,B,3,No,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:12,F,HU,Information Technology,(45 - 80) JD,C,2,No,No,No,Yes,Yes,No,Yes,No
11/9/2023 14:12,F,JUST,Pharmacy,(10 - 40) JD,B,1,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 14:12,M,JUST,Engineering,(45 - 80) JD,C,4,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 14:13,M,MU,Medicine,(80+) JD,A,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 14:14,F,MU,Medicine,(80+) JD,A,2,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 14:15,F,JUST,Engineering,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/9/2023 14:16,M,HU,Business,(10 - 40) JD,D,2,Yes,No,No,Yes,No,No,Yes,Yes
11/9/2023 14:17,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/9/2023 14:17,F,MU,Information Technology,(10 - 40) JD,A,1,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 14:17,M,MU,Medicine,(45 - 80) JD,A,3,Yes,No,No,Yes,Yes,No,No,No
11/9/2023 14:17,M,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,No,No,Yes,Yes,No,No
11/9/2023 14:19,M,JUST,Allied Medical Sciences,(10 - 40) JD,B,2,Yes,Yes,No,No,No,No,Yes,No
11/9/2023 14:19,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,No,No,No,No,No,No
11/9/2023 14:20,F,JUST,Engineering,(10 - 40) JD,B,2,No,Yes,Yes,No,No,No,No,No
11/9/2023 14:20,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:20,F,MU,Rights,(10 - 40) JD,A,1,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 14:21,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 14:22,F,MU,Medicine,(10 - 40) JD,A,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 14:22,F,MU,Medicine,(80+) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:24,F,MU,Medicine,(80+) JD,B,3,No,Yes,No,No,No,Yes,No,Yes
11/9/2023 14:24,F,MU,Medicine,(45 - 80) JD,B,3,No,Yes,Yes,Yes,No,Yes,No,Yes
11/9/2023 14:24,M,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/9/2023 14:25,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 14:26,M,MU,Business,(10 - 40) JD,A,1,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 14:28,F,YU,Science,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/9/2023 14:28,F,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 14:29,F,JUST,Pharmacy,(10 - 40) JD,B,2,No,No,No,No,Yes,Yes,No,No
11/9/2023 14:29,M,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,No,No,No,Yes
11/9/2023 14:30,F,HU,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 14:32,F,JUST,Medicine,(10 - 40) JD,B,1,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 14:33,M,JUST,Engineering,(10 - 40) JD,A,2,No,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 14:33,F,JU,Sharia,(10 - 40) JD,B,4,No,Yes,No,Yes,No,Yes,Yes,No
11/9/2023 14:33,F,HU,Childhood,(10 - 40) JD,A,2,No,No,No,No,Yes,Yes,Yes,No
11/9/2023 14:34,M,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 14:37,M,MU,Medicine,(45 - 80) JD,B,3,Yes,No,Yes,Yes,Yes,No,No,No
11/9/2023 14:37,F,HU,Educational Sciences,(10 - 40) JD,C,2,No,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 14:41,F,HU,Childhood,(10 - 40) JD,A,2,No,Yes,No,No,Yes,No,No,No
11/9/2023 14:41,F,AAB,Business,(10 - 40) JD,C,2,No,Yes,No,No,Yes,Yes,No,No
11/9/2023 14:42,M,JUST,Engineering,(10 - 40) JD,C,5,Yes,Yes,No,Yes,No,No,No,No
11/9/2023 14:43,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 14:43,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
11/9/2023 14:46,F,HU,Pharmacy,(80+) JD,B,2,No,Yes,No,No,Yes,No,No,No
11/9/2023 14:46,F,MU,Medicine,(80+) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:46,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 14:47,M,MU,Medicine,(45 - 80) JD,B,3,No,Yes,No,No,Yes,Yes,No,No
11/9/2023 14:48,F,JUST,Allied Medical Sciences,(10 - 40) JD,C,2,No,No,No,Yes,No,No,No,No
11/9/2023 14:52,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:52,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,Yes,No,No,No,No,Yes,Yes
11/9/2023 14:55,M,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,No,No,Yes,No,No,Yes
11/9/2023 14:56,M,HU,Information Technology,(80+) JD,C,2,No,No,No,No,Yes,No,Yes,No
11/9/2023 14:57,M,JUST,Engineering,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 14:57,M,esrs.unrwa,Nursing,(10 - 40) JD,B,1,Yes,Yes,No,No,No,No,No,No
11/9/2023 14:58,F,YU,Information Technology,(45 - 80) JD,A,1,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 14:59,F,JUST,Allied Medical Sciences,(10 - 40) JD,B,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 14:59,F,JUST,Engineering,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 14:59,F,HU,Childhood,(10 - 40) JD,B,2,No,Yes,No,No,No,Yes,No,No
11/9/2023 15:01,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:01,M,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 15:01,F,HU,Information Technology,(45 - 80) JD,D,2,Yes,No,Yes,Yes,Yes,No,No,No
11/9/2023 15:02,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:02,M,WISE,Information Technology,(45 - 80) JD,C,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 15:02,M,MU,Medicine,(80+) JD,D,1,Yes,Yes,Yes,No,No,No,No,Yes
11/9/2023 15:03,M,MU,Medicine,(45 - 80) JD,B,3,Yes,No,No,No,Yes,No,No,No
11/9/2023 15:04,F,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 15:05,M,JUST,Science,(80+) JD,B,1,No,No,Yes,No,No,Yes,No,No
11/9/2023 15:05,F,JUST,Engineering,(10 - 40) JD,A,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 15:05,F,YU,Rights,(10 - 40) JD,A,1,No,Yes,No,No,No,Yes,No,No
11/9/2023 15:06,M,YU,Information Technology,(45 - 80) JD,A,1,No,Yes,Yes,No,No,No,No,No
11/9/2023 15:06,F,MU,Medicine,(45 - 80) JD,B,3,No,Yes,No,No,No,No,No,No
11/9/2023 15:07,M,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 15:09,M,BAUM,Business,(10 - 40) JD,C,2,No,No,No,No,No,No,No,No
11/9/2023 15:10,F,BAUM,Nursing,(10 - 40) JD,D,2,No,No,No,No,No,No,No,No
11/9/2023 15:13,M,JUST,Allied Medical Sciences,(45 - 80) JD,B,6,Yes,No,Yes,Yes,Yes,No,Yes,Yes
11/9/2023 15:14,F,HU,Childhood,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 15:14,F,MU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 15:17,F,HU,Childhood,(10 - 40) JD,D,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 15:19,M,JUST,Allied Medical Sciences,(80+) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:20,F,AAB,Business,(10 - 40) JD,B,2,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 15:20,F,HU,Educational Sciences,(10 - 40) JD,C,4,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 15:21,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:21,M,MU,Sharia,(45 - 80) JD,A,1,No,No,No,No,No,No,No,No
11/9/2023 15:21,F,HU,Literature,(10 - 40) JD,B,2,No,No,No,Yes,Yes,No,Yes,No
11/9/2023 15:21,M,JUST,Engineering,(45 - 80) JD,A,4,Yes,No,Yes,No,No,No,No,No
11/9/2023 15:22,M,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:22,F,JUST,Nursing,(10 - 40) JD,A,3,No,Yes,No,No,Yes,Yes,No,Yes
11/9/2023 15:22,F,MU,Medicine,(80+) JD,A,3,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 15:23,M,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,No,No,Yes,No,No,Yes
11/9/2023 15:23,F,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:24,M,JUST,Engineering,(10 - 40) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 15:24,M,MU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 15:27,M,HU,Information Technology,(45 - 80) JD,A,4,Yes,No,No,No,Yes,No,No,Yes
11/9/2023 15:33,F,MU,Medicine,(80+) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 15:33,M,WISE,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,No,Yes,No,Yes,No
11/9/2023 15:34,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:35,F,HU,Childhood,(10 - 40) JD,B,3,No,Yes,No,No,Yes,No,No,No
11/9/2023 15:36,F,HU,Childhood,(10 - 40) JD,B,3,No,Yes,No,No,Yes,No,No,No
11/9/2023 15:36,F,MU,Medicine,(80+) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 15:36,F,JUST,Science,(10 - 40) JD,B,1,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 15:38,F,MU,Medicine,(80+) JD,A,2,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 15:39,F,MU,Medicine,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:39,F,MU,Medicine,(45 - 80) JD,A,1,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 15:39,F,MU,Medicine,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 15:40,F,HU,Science,(10 - 40) JD,D,7,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:41,M,JUST,Allied Medical Sciences,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
11/9/2023 15:41,M,HU,Childhood,(10 - 40) JD,B,2,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 15:41,F,MU,Medicine,(45 - 80) JD,B,2,No,Yes,Yes,No,No,No,No,No
11/9/2023 15:42,F,MU,Medicine,(80+) JD,B,2,Yes,Yes,Yes,Yes,No,No,No,No
11/9/2023 15:44,M,MU,Medicine,(80+) JD,B,2,No,No,No,Yes,No,No,No,Yes
11/9/2023 15:47,F,HU,Engineering,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 15:47,M,MU,Medicine,(45 - 80) JD,A,2,No,No,No,No,Yes,Yes,No,No
11/9/2023 15:49,F,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:49,M,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:49,F,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 15:50,F,MU,Medicine,(45 - 80) JD,B,2,No,Yes,Yes,Yes,No,No,No,Yes
11/9/2023 15:51,F,MU,Medicine,(80+) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:53,F,JUST,Engineering,(45 - 80) JD,B,5,Yes,Yes,Yes,No,No,Yes,Yes,No
11/9/2023 15:53,M,HU,Information Technology,(45 - 80) JD,D,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 15:55,M,MU,Medicine,(10 - 40) JD,B,2,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 15:55,M,MU,Medicine,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:55,M,HU,Engineering,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:55,M,BAUM,Engineering,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 15:56,M,JUST,Engineering,(10 - 40) JD,C,3,Yes,No,No,No,Yes,No,No,No
11/9/2023 16:00,F,JUST,Medicine,(10 - 40) JD,A,1,Yes,Yes,Yes,No,Yes,No,No,Yes
